User_ID,Age,Income (INR),Credit Score,Risk Appetite,Preferred Spending
9171,43,1934921,713,Low,Healthcare
9172,68,248167,331,Medium,Groceries
9173,21,1496181,315,Low,Travel
9174,60,1664011,708,Medium,Healthcare
9175,22,1235592,472,Low,Shopping
9176,52,3899618,478,High,Shopping
9177,30,2844556,872,Low,Shopping
9178,27,882622,796,Low,Entertainment
9179,28,2662172,403,Medium,Dining
9180,35,4401847,616,Low,Entertainment
9181,51,1093643,887,High,Entertainment
9182,56,3296818,480,Medium,Entertainment
9183,58,3909294,431,Medium,Entertainment
9184,59,4387635,454,Low,Shopping
9185,67,3494021,658,Medium,Dining
9186,40,2693691,534,High,Dining
9187,24,1038537,464,Low,Travel
9188,56,1050262,726,High,Shopping
9189,20,4206127,787,Low,Healthcare
9190,29,3485130,512,Low,Entertainment
9191,24,476016,456,Medium,Dining
9192,66,3118514,374,Medium,Travel
9193,43,2107030,734,Medium,Dining
9194,50,1311290,477,Low,Healthcare
9195,54,4365638,611,Medium,Healthcare
9196,65,1206298,426,High,Shopping
9197,32,2897881,676,Medium,Dining
9198,19,836024,644,High,Healthcare
9199,58,4989371,524,Medium,Groceries
9200,24,2248149,316,Low,Healthcare
9201,49,4093644,796,Medium,Healthcare
9202,21,4334667,772,High,Dining
9203,37,3313798,610,High,Entertainment
9204,67,3522099,436,Medium,Healthcare
9205,53,3470518,774,High,Travel
9206,49,1831629,516,Low,Entertainment
9207,45,3361663,495,Medium,Healthcare
9208,30,2108010,500,High,Groceries
9209,18,4737079,665,Medium,Healthcare
9210,52,2822760,827,Medium,Shopping
9211,65,4702480,699,Medium,Dining
9212,47,2899203,824,Medium,Groceries
9213,53,3232563,889,Medium,Travel
9214,42,1686630,513,Low,Healthcare
9215,33,3608424,640,Medium,Healthcare
9216,36,285591,628,Low,Travel
9217,18,1232673,418,Medium,Healthcare
9218,22,3557434,724,High,Shopping
9219,68,2246416,672,Medium,Entertainment
9220,39,2211718,478,Medium,Entertainment
9221,41,3325384,731,High,Groceries
9222,60,4878635,701,Low,Healthcare
9223,62,2151330,693,Low,Travel
9224,69,4167925,865,Low,Travel
9225,54,2131430,378,Low,Groceries
9226,53,3138265,723,High,Shopping
9227,53,4326464,417,Low,Groceries
9228,21,4194509,667,Low,Healthcare
9229,53,2921503,405,Low,Entertainment
9230,69,263474,404,Low,Shopping
9231,35,2271407,602,Low,Shopping
9232,67,2057600,447,Medium,Travel
9233,33,2671492,449,Medium,Shopping
9234,58,2058626,555,Low,Healthcare
9235,35,2705777,381,High,Healthcare
9236,39,4942746,315,High,Healthcare
9237,19,1281458,492,Medium,Entertainment
9238,38,739989,373,High,Dining
9239,53,1841089,576,Medium,Shopping
9240,61,907852,360,Low,Shopping
9241,56,1284495,835,Low,Healthcare
9242,64,1952362,834,High,Travel
9243,56,209013,642,High,Entertainment
9244,46,2956086,694,High,Shopping
9245,43,2001952,557,Low,Dining
9246,38,3353566,497,Low,Shopping
9247,34,2328520,352,High,Groceries
9248,33,2853668,570,High,Dining
9249,48,2483997,500,High,Travel
9250,68,2705191,695,High,Dining
9251,26,878870,677,Medium,Dining
9252,48,2426954,834,High,Shopping
9253,31,4170493,387,High,Dining
9254,66,4170578,697,Medium,Healthcare
9255,54,257955,481,Medium,Entertainment
9256,19,4715955,582,Medium,Dining
9257,69,4445337,832,Medium,Shopping
9258,65,4205132,860,High,Healthcare
9259,63,4441523,489,Low,Travel
9260,31,2986989,504,Low,Groceries
9261,50,4592604,343,Low,Dining
9262,52,1657315,599,Low,Healthcare
9263,56,2671922,578,Low,Healthcare
9264,64,2470429,684,Low,Travel
9265,68,1117629,610,Medium,Travel
9266,37,1228752,827,Medium,Groceries
9267,19,3150319,573,Low,Groceries
9268,68,566540,781,High,Shopping
9269,58,2313527,750,High,Groceries
9270,36,333783,831,Low,Groceries
9271,54,471326,830,High,Healthcare
9272,35,4256561,824,Medium,Dining
9273,33,1189035,316,Medium,Dining
9274,21,3779894,329,High,Entertainment
9275,29,1392568,769,Low,Groceries
9276,46,320270,603,Medium,Entertainment
9277,24,4085506,854,High,Entertainment
9278,31,2955077,392,High,Shopping
9279,29,1337485,877,Medium,Shopping
9280,52,1695734,883,Medium,Dining
9281,22,2190771,461,Low,Travel
9282,34,495943,627,High,Healthcare
9283,59,2757145,553,Low,Groceries
9284,49,234510,739,Medium,Healthcare
9285,27,1745805,870,High,Groceries
9286,60,4482223,843,Medium,Groceries
9287,34,932726,419,Medium,Entertainment
9288,22,2719343,813,Medium,Dining
9289,62,4709690,848,Low,Healthcare
9290,59,3831031,396,Medium,Healthcare
9291,26,2272544,669,Low,Travel
9292,66,4874569,716,Medium,Travel
9293,50,331235,556,Medium,Healthcare
9294,53,3578414,427,High,Travel
9295,53,2773283,658,Medium,Travel
9296,35,4638671,455,High,Groceries
9297,26,1016462,356,High,Dining
9298,46,1102997,881,Low,Groceries
9299,67,1373279,855,High,Entertainment
9300,31,1671274,375,High,Travel
9301,42,4294290,457,Medium,Groceries
9302,32,2616551,384,Medium,Groceries
9303,23,1078839,621,Low,Shopping
9304,59,1890816,608,High,Groceries
9305,46,3789444,829,High,Groceries
9306,32,3241035,583,Low,Dining
9307,46,1709579,341,Medium,Healthcare
9308,21,2582970,433,High,Shopping
9309,35,4007678,703,Low,Shopping
9310,67,4294664,792,Medium,Shopping
9311,66,4696874,521,Low,Entertainment
9312,61,1298160,528,Low,Shopping
9313,56,1941951,751,High,Dining
9314,33,4991843,605,Medium,Healthcare
9315,28,4463657,418,High,Entertainment
9316,31,880050,623,High,Dining
9317,20,4387551,458,Medium,Shopping
9318,68,3978302,538,Medium,Healthcare
9319,67,495906,695,Medium,Dining
9320,59,2778356,619,High,Healthcare
9321,55,1649462,488,Medium,Entertainment
9322,62,3440868,608,Medium,Dining
9323,59,3167658,548,Medium,Healthcare
9324,35,3362743,837,Low,Dining
9325,37,2145188,805,Medium,Shopping
9326,65,1959133,693,High,Shopping
9327,42,3722591,705,Low,Shopping
9328,55,779649,480,High,Entertainment
9329,30,1159012,320,Low,Dining
9330,21,2233864,882,Medium,Healthcare
9331,31,3732645,893,Low,Healthcare
9332,50,664944,454,High,Travel
9333,45,3373138,858,Low,Groceries
9334,69,985334,493,Medium,Shopping
9335,54,2175975,523,Medium,Shopping
9336,25,3196206,698,High,Shopping
9337,61,2294889,579,Low,Travel
9338,51,2702632,309,High,Travel
9339,61,4684486,675,High,Travel
9340,22,435530,771,High,Shopping
9341,22,2151944,451,Medium,Healthcare
9342,48,2568432,423,Low,Shopping
9343,62,3621085,852,Medium,Travel
9344,26,3554408,723,Medium,Travel
9345,59,751719,822,Medium,Groceries
9346,49,3388018,812,Low,Dining
9347,50,1185043,470,Medium,Groceries
9348,20,2131823,864,Medium,Groceries
9349,47,3388475,424,Medium,Shopping
9350,67,924568,474,Low,Dining
9351,29,4201175,803,Low,Dining
9352,46,870247,684,High,Shopping
9353,20,1767692,870,Medium,Healthcare
9354,43,4918643,405,Medium,Entertainment
9355,47,1711718,827,Low,Shopping
9356,26,4684939,337,Low,Healthcare
9357,43,4148240,694,Medium,Healthcare
9358,19,759168,776,High,Dining
9359,20,1439613,766,High,Shopping
9360,63,2670352,804,Medium,Shopping
9361,21,549829,614,High,Dining
9362,42,2115883,584,High,Groceries
9363,68,1343417,763,Medium,Shopping
9364,30,1970826,563,High,Entertainment
9365,56,3808234,728,Low,Entertainment
9366,61,4279399,664,Medium,Travel
9367,52,2812902,480,Low,Travel
9368,40,1805869,543,Medium,Shopping
9369,26,1486479,612,Low,Healthcare
9370,19,4130174,375,High,Entertainment
9371,58,4500683,561,Low,Entertainment
9372,61,3134312,530,Low,Dining
9373,48,2306908,679,Low,Entertainment
9374,61,847958,608,Low,Healthcare
9375,64,3520108,687,Low,Travel
9376,19,2313685,624,Medium,Travel
9377,49,4916274,755,Low,Dining
9378,35,297417,811,Low,Travel
9379,30,1604038,642,Medium,Groceries
9380,63,3019672,815,Medium,Travel
9381,22,1693518,741,High,Entertainment
9382,59,548492,848,Low,Healthcare
9383,61,3156649,882,Low,Healthcare
9384,27,2223001,561,High,Groceries
9385,60,4725931,762,Low,Healthcare
9386,42,4538748,526,High,Healthcare
9387,51,4825202,822,Medium,Healthcare
9388,54,2130917,488,Low,Shopping
9389,47,3806743,508,Low,Groceries
9390,24,1864588,312,Medium,Groceries
9391,23,2756481,461,Low,Travel
9392,20,3688437,871,Medium,Entertainment
9393,30,249574,792,Medium,Groceries
9394,20,340017,734,High,Dining
9395,43,4423722,304,Medium,Groceries
9396,41,3428335,501,High,Dining
9397,23,4968466,715,Medium,Healthcare
9398,60,3195742,311,High,Entertainment
9399,66,3756074,696,High,Dining
9400,59,4218417,640,High,Entertainment
9401,29,4524842,672,High,Entertainment
9402,66,2234328,677,Low,Shopping
9403,53,4608003,524,Medium,Entertainment
9404,19,1461041,481,Medium,Healthcare
9405,28,2801740,596,Medium,Dining
9406,56,2871075,606,Medium,Entertainment
9407,51,4651774,730,High,Healthcare
9408,43,2148031,417,Low,Shopping
9409,35,4756285,651,Medium,Healthcare
9410,38,4673852,887,Medium,Healthcare
9411,53,1845493,345,Medium,Groceries
9412,57,4843138,526,High,Travel
9413,69,2704153,655,Medium,Dining
9414,63,2476583,593,Medium,Travel
9415,61,684023,539,Low,Shopping
9416,39,1153618,647,High,Shopping
9417,47,232799,440,Low,Healthcare
9418,67,2599941,503,Medium,Travel
9419,60,2747350,568,High,Dining
9420,47,4734062,612,Medium,Dining
9421,25,3479115,717,Medium,Healthcare
9422,51,2258836,436,High,Dining
9423,64,3574067,650,Low,Groceries
9424,26,2309572,460,High,Travel
9425,68,4674760,472,High,Shopping
9426,37,1007827,429,Low,Dining
9427,57,502445,378,High,Dining
9428,42,2344124,868,Low,Dining
9429,36,1329429,356,Low,Healthcare
9430,22,2941575,699,High,Shopping
9431,28,4476808,662,High,Travel
9432,32,3467101,634,Low,Dining
9433,25,4727228,433,Low,Groceries
9434,36,3769873,313,Low,Entertainment
9435,40,4762906,582,Low,Healthcare
9436,44,2806804,720,Low,Travel
9437,57,1574340,426,High,Dining
9438,49,4216284,517,Medium,Travel
9439,43,2135204,788,High,Healthcare
9440,44,4991146,559,Medium,Entertainment
9441,36,2700989,517,Low,Groceries
9442,67,317781,788,High,Dining
9443,59,4919565,742,Medium,Groceries
9444,46,2022648,398,Low,Healthcare
9445,56,3585938,481,High,Groceries
9446,58,3450647,468,Medium,Healthcare
9447,50,3382825,532,High,Entertainment
9448,36,4515707,392,Medium,Groceries
9449,54,4166405,771,High,Travel
9450,36,749634,815,High,Travel
9451,50,2927073,384,Medium,Healthcare
9452,64,3436145,818,High,Travel
9453,33,2739521,680,High,Entertainment
9454,40,3305038,706,Low,Groceries
9455,24,3342052,531,Medium,Groceries
9456,43,2111950,550,High,Dining
9457,49,3188731,384,Medium,Healthcare
9458,29,2040980,618,High,Travel
9459,25,2083071,492,Medium,Entertainment
9460,22,3140639,599,Medium,Healthcare
9461,59,1911638,657,Low,Travel
9462,45,1139044,856,Low,Dining
9463,22,4189610,752,Medium,Groceries
9464,66,3935268,862,High,Groceries
9465,43,2344056,805,Medium,Entertainment
9466,22,3441069,364,High,Shopping
9467,39,989031,865,Medium,Healthcare
9468,32,4097133,521,Low,Travel
9469,30,940079,765,Low,Shopping
9470,45,1438503,371,High,Healthcare
9471,50,1483425,773,Medium,Travel
9472,60,3764936,318,High,Dining
9473,40,1674372,821,Low,Healthcare
9474,50,533060,714,Medium,Travel
9475,60,2154201,663,Low,Groceries
9476,35,2880210,827,Low,Healthcare
9477,67,1485423,379,Medium,Travel
9478,47,344015,489,High,Entertainment
9479,43,2399494,447,Medium,Groceries
9480,33,2882897,742,Low,Groceries
9481,30,4233310,564,Low,Shopping
9482,56,1748160,808,Low,Travel
9483,50,3094978,600,Low,Shopping
9484,43,3680030,765,High,Entertainment
9485,65,586804,664,Medium,Shopping
9486,18,2060288,698,Medium,Dining
9487,66,2421373,792,High,Shopping
9488,55,1325894,841,High,Shopping
9489,19,2167239,779,Low,Dining
9490,66,3678034,467,Medium,Dining
9491,23,1194670,390,Medium,Healthcare
9492,63,2612008,599,Medium,Shopping
9493,67,2811173,473,High,Groceries
9494,55,1910525,672,Low,Dining
9495,59,3131825,323,Low,Travel
9496,41,994609,500,Medium,Healthcare
9497,35,723099,306,Low,Healthcare
9498,44,3511328,305,High,Shopping
9499,58,3056258,460,High,Entertainment
9500,25,3795775,896,Medium,Groceries
9501,45,776115,547,Low,Entertainment
9502,27,3762452,465,High,Entertainment
9503,34,2221013,727,High,Dining
9504,46,3950517,444,High,Travel
9505,23,2365924,810,High,Shopping
9506,31,2837051,842,Low,Groceries
9507,39,353354,808,High,Shopping
9508,23,1716008,519,High,Shopping
9509,43,4536716,875,Low,Healthcare
9510,56,558773,375,Medium,Entertainment
9511,29,1619330,618,Medium,Travel
9512,52,3428763,337,High,Travel
9513,31,1004597,865,Medium,Travel
9514,39,1882186,813,Low,Travel
9515,68,4353994,545,High,Dining
9516,40,1303091,439,Low,Dining
9517,65,4091540,557,Medium,Travel
9518,24,309446,680,Medium,Groceries
9519,57,259789,777,High,Dining
9520,67,2880928,484,Medium,Dining
9521,42,3512844,602,High,Groceries
9522,30,904960,793,High,Travel
9523,38,1073889,463,Low,Shopping
9524,58,4049864,502,Medium,Dining
9525,27,2801855,707,Medium,Shopping
9526,26,1130340,509,High,Shopping
9527,32,3944541,400,High,Groceries
9528,69,4184808,745,High,Travel
9529,19,4227876,860,High,Entertainment
9530,42,2509117,667,Low,Shopping
9531,30,3790278,538,Medium,Travel
9532,51,1362493,590,Low,Healthcare
9533,68,3971646,671,Medium,Entertainment
9534,51,2846661,730,Low,Entertainment
9535,52,725007,579,High,Entertainment
9536,55,414514,766,Low,Travel
9537,20,332141,615,Low,Groceries
9538,59,2876154,376,High,Groceries
9539,23,1321861,450,High,Healthcare
9540,65,475079,695,Medium,Groceries
9541,66,3202946,795,Medium,Travel
9542,36,4962627,596,Low,Entertainment
9543,20,588831,706,Low,Travel
9544,35,4674988,586,Low,Entertainment
9545,56,2015689,792,High,Travel
9546,26,3816177,835,Medium,Groceries
9547,69,2443445,755,Low,Travel
9548,29,3662653,791,Medium,Dining
9549,22,731375,308,Medium,Entertainment
9550,20,2253078,431,High,Entertainment
9551,28,2723768,376,High,Healthcare
9552,47,3524116,430,Low,Dining
9553,21,4372791,711,Low,Travel
9554,22,3791006,389,Low,Groceries
9555,18,386589,797,Low,Healthcare
9556,44,3001377,653,Low,Dining
9557,45,667153,570,Medium,Travel
9558,46,3029707,691,Medium,Groceries
9559,35,700642,731,High,Travel
9560,29,2835334,771,High,Entertainment
9561,30,4947864,607,Medium,Dining
9562,58,421120,807,High,Dining
9563,19,1282221,354,High,Healthcare
9564,54,221179,336,Low,Groceries
9565,62,4385711,354,High,Shopping
9566,33,4929283,823,High,Travel
9567,65,853724,762,High,Groceries
9568,41,3605733,777,Medium,Shopping
9569,52,1480475,510,Medium,Groceries
9570,39,3515838,525,Low,Travel
9571,53,752766,306,High,Travel
9572,28,1697567,839,Medium,Healthcare
9573,63,1188128,511,Low,Dining
9574,46,502476,488,High,Dining
9575,52,4171473,374,Low,Dining
9576,65,2424013,413,Low,Healthcare
9577,32,4375089,450,High,Dining
9578,48,917940,735,Medium,Groceries
9579,59,369173,383,High,Dining
9580,58,1404707,511,High,Dining
9581,60,3124210,760,High,Entertainment
9582,33,744991,476,Medium,Travel
9583,27,4848937,611,High,Healthcare
9584,66,4081610,458,Medium,Healthcare
9585,49,2833068,485,Low,Dining
9586,68,3546889,770,Medium,Entertainment
9587,19,4662966,608,Low,Shopping
9588,41,4563867,545,Low,Travel
9589,40,1773474,683,High,Dining
9590,19,4690759,341,Medium,Shopping
9591,55,1374995,584,Low,Groceries
9592,48,2034865,599,Low,Entertainment
9593,68,4174036,735,Medium,Entertainment
9594,57,435612,668,Medium,Travel
9595,43,4637399,785,Low,Entertainment
9596,46,3133917,735,Low,Healthcare
9597,20,3868839,727,Medium,Shopping
9598,31,4988664,480,Medium,Dining
9599,42,1291550,639,Low,Shopping
9600,65,1743738,790,High,Healthcare
9601,18,1162334,794,Medium,Groceries
9602,20,3653695,462,Low,Shopping
9603,43,1086469,857,Low,Dining
9604,35,1465462,755,High,Shopping
9605,26,3412806,391,Medium,Entertainment
9606,55,2889391,404,Low,Groceries
9607,40,1095719,738,High,Shopping
9608,38,4538281,797,Medium,Groceries
9609,18,2515323,627,High,Groceries
9610,38,4042043,840,Low,Travel
9611,44,3548979,808,High,Travel
9612,59,2190124,550,Low,Dining
9613,23,4667694,490,Low,Dining
9614,61,464602,346,High,Dining
9615,53,1767737,550,High,Groceries
9616,45,1438155,363,Low,Groceries
9617,62,1254604,619,High,Travel
9618,34,1483399,823,Medium,Entertainment
9619,57,2611197,591,Medium,Groceries
9620,69,2294716,328,High,Travel
9621,20,2528476,736,High,Shopping
9622,29,3190139,896,Medium,Dining
9623,56,1014110,885,Low,Dining
9624,29,1076876,346,Low,Healthcare
9625,19,474507,716,Medium,Entertainment
9626,63,1918002,892,Low,Travel
9627,39,2345696,750,High,Healthcare
9628,40,3345917,854,High,Dining
9629,47,1256058,373,Medium,Healthcare
9630,22,4126516,352,Medium,Shopping
9631,26,3206640,532,Medium,Healthcare
9632,38,1773663,499,Medium,Shopping
9633,28,3305573,848,Low,Dining
9634,22,4797454,396,Low,Groceries
9635,52,1569943,348,Low,Travel
9636,44,3037132,821,High,Healthcare
9637,66,3649428,339,High,Entertainment
9638,19,4797429,452,Medium,Shopping
9639,41,4242879,405,Medium,Entertainment
9640,48,815692,852,Low,Dining
9641,50,1983318,510,Low,Entertainment
9642,56,3564593,501,Low,Entertainment
9643,47,303018,732,Medium,Dining
9644,63,4548251,864,Low,Groceries
9645,54,421325,446,Medium,Entertainment
9646,68,4429911,798,Medium,Entertainment
9647,45,261684,581,High,Entertainment
9648,48,3775225,609,High,Dining
9649,28,2062334,350,Medium,Entertainment
9650,40,737889,794,Low,Dining
9651,19,1897458,708,Medium,Groceries
9652,57,3084719,572,Medium,Dining
9653,58,1398279,757,Medium,Entertainment
9654,44,1875684,419,Medium,Shopping
9655,52,1678662,345,High,Entertainment
9656,19,620431,542,High,Healthcare
9657,56,869384,610,Medium,Healthcare
9658,54,276949,861,High,Shopping
9659,38,3165439,630,High,Healthcare
9660,22,1202486,310,Low,Entertainment
9661,69,2997995,723,High,Dining
9662,62,2283820,347,High,Entertainment
9663,38,952932,676,Medium,Healthcare
9664,46,1652303,867,High,Healthcare
9665,37,4283155,307,High,Dining
9666,55,4011646,825,High,Healthcare
9667,37,1739563,669,Medium,Dining
9668,67,1533986,739,Medium,Groceries
9669,42,788843,865,High,Entertainment
9670,19,2360147,783,Medium,Groceries
9671,49,2241836,572,Medium,Healthcare
9672,43,1851141,430,Low,Groceries
9673,23,2760745,820,High,Healthcare
9674,58,1606831,413,Low,Groceries
9675,20,1503375,831,High,Healthcare
9676,50,1634467,798,High,Travel
9677,18,1421381,638,Low,Entertainment
9678,68,3884434,320,Low,Shopping
9679,22,2338897,332,High,Entertainment
9680,30,3045929,432,Low,Groceries
9681,36,3006299,325,Low,Dining
9682,29,1066555,663,Medium,Shopping
9683,65,3280640,391,High,Healthcare
9684,42,3776297,844,Medium,Shopping
9685,68,3288300,537,High,Dining
9686,52,319097,317,Medium,Dining
9687,29,1296878,573,High,Entertainment
9688,47,1980915,588,Medium,Healthcare
9689,22,3761379,326,High,Entertainment
9690,51,987670,733,Medium,Groceries
9691,39,4213770,407,Low,Groceries
9692,56,3489849,623,High,Travel
9693,30,4975785,830,Low,Entertainment
9694,64,3674506,403,Medium,Dining
9695,20,3884695,631,High,Travel
9696,37,3642377,661,Medium,Dining
9697,48,1562061,588,Medium,Travel
9698,22,4888589,743,Low,Entertainment
9699,41,774662,336,High,Groceries
9700,57,4951770,647,Medium,Dining
9701,50,1661121,342,Low,Entertainment
9702,25,3796198,425,Low,Entertainment
9703,41,2515590,308,Low,Groceries
9704,67,1877003,825,Low,Shopping
9705,37,1191166,430,Medium,Groceries
9706,33,4114940,624,Medium,Dining
9707,67,3774115,483,Medium,Shopping
9708,69,863622,581,High,Travel
9709,29,4306502,352,High,Healthcare
9710,30,2449009,852,Low,Dining
9711,62,4737671,832,Medium,Healthcare
9712,59,1765433,676,Low,Healthcare
9713,56,2867083,594,Medium,Shopping
9714,42,1447305,507,High,Travel
9715,63,1776446,776,Low,Groceries
9716,49,2196360,368,Medium,Shopping
9717,41,4305821,736,Medium,Travel
9718,65,828292,600,Medium,Groceries
9719,64,2861440,326,Low,Groceries
